NM_001001412.4,CP068259.2,85.950,121,14,2,2906,3025,43061568,43061450,3.43e-28,136
NM_001001412.4,CP068259.2,86.325,117,15,1,2892,3007,43161567,43161683,3.43e-28,136
NM_001001412.4,CP068259.2,81.507,146,24,2,2885,3029,46384079,46384222,3.43e-28,136
NM_001001412.4,CP068259.2,87.500,112,13,1,2897,3007,47732016,47732127,3.43e-28,136
NM_001001412.4,CP068259.2,86.325,117,15,1,2892,3007,50701378,50701262,3.43e-28,136
NM_001001412.4,CP068259.2,83.704,135,17,3,2892,3023,52230141,52230009,3.43e-28,136
NM_001001412.4,CP068259.2,86.325,117,15,1,2892,3007,53548506,53548390,3.43e-28,136
NM_001001412.4,CP068259.2,84.211,133,18,3,2892,3022,1300098,1299967,1.20e-27,135
NM_001001412.4,CP068259.2,85.950,121,15,2,2893,3012,4075950,4076069,1.20e-27,135
NM_001001412.4,CP068259.2,88.679,106,10,1,2903,3006,4878838,4878943,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2890,3007,5908290,5908172,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2890,3007,7703757,7703875,1.20e-27,135
NM_001001412.4,CP068259.2,85.950,121,15,2,2893,3012,16470677,16470796,1.20e-27,135
NM_001001412.4,CP068259.2,84.211,133,18,3,2890,3020,17963090,17963221,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2895,3012,19117909,19117791,1.20e-27,135
NM_001001412.4,CP068259.2,87.069,116,13,2,2903,3017,32309066,32308952,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2902,3019,35508374,35508492,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2890,3007,35881451,35881569,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2890,3007,36443874,36443756,1.20e-27,135
NM_001001412.4,CP068259.2,84.921,126,17,2,2903,3026,41907952,41908077,1.20e-27,135
NM_001001412.4,CP068259.2,80.000,160,28,3,2875,3033,43006683,43006527,1.20e-27,135
NM_001001412.4,CP068259.2,81.507,146,25,2,2843,2987,44039315,44039171,1.20e-27,135
NM_001001412.4,CP068259.2,86.842,114,14,1,2895,3007,44076596,44076483,1.20e-27,135
NM_001001412.4,CP068259.2,83.099,142,19,4,2890,3029,53514802,53514940,1.20e-27,135
NM_001001412.4,CP068259.2,85.714,119,16,1,2890,3007,59226782,59226900,1.20e-27,135
NM_001001412.4,CP068259.2,82.143,140,21,2,2892,3031,59752103,59752238,1.20e-27,135
NM_001001412.4,CP068259.2,88.679,106,11,1,2894,2998,1287014,1286909,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,2296675,2296570,1.20e-27,134
NM_001001412.4,CP068259.2,86.441,118,14,2,2892,3007,3233788,3233671,1.20e-27,134
NM_001001412.4,CP068259.2,86.207,116,15,1,2893,3007,3279833,3279718,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,4676282,4676177,1.20e-27,134
NM_001001412.4,CP068259.2,83.846,130,18,2,2881,3007,4860858,4860729,1.20e-27,134
NM_001001412.4,CP068259.2,86.207,116,15,1,2892,3006,5386664,5386779,1.20e-27,134
NM_001001412.4,CP068259.2,82.192,146,15,5,2892,3031,14814464,14814324,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,15178334,15178229,1.20e-27,134
NM_001001412.4,CP068259.2,86.441,118,14,2,2897,3012,15349198,15349315,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2902,3006,17529673,17529568,1.20e-27,134
NM_001001412.4,CP068259.2,80.645,155,27,3,2853,3005,38413389,38413236,1.20e-27,134
NM_001001412.4,CP068259.2,86.207,116,15,1,2893,3007,38638950,38638835,1.20e-27,134
NM_001001412.4,CP068259.2,87.387,111,13,1,2903,3012,40957484,40957374,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,42019863,42019758,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,42289046,42289151,1.20e-27,134
NM_001001412.4,CP068259.2,86.207,116,15,1,2893,3007,43372336,43372451,1.20e-27,134
NM_001001412.4,CP068259.2,85.124,121,17,1,2888,3007,43564227,43564107,1.20e-27,134
NM_001001412.4,CP068259.2,86.207,116,15,1,2892,3006,48152140,48152255,1.20e-27,134
NM_001001412.4,CP068259.2,85.366,123,16,2,2892,3012,48315230,48315352,1.20e-27,134
NM_001001412.4,CP068259.2,88.679,106,11,1,2903,3007,52341575,52341470,1.20e-27,134
NM_001001412.4,CP068259.2,80.822,146,27,1,2884,3028,54958619,54958474,1.20e-27,134
NM_001001412.4,CP068259.2,83.459,133,20,2,2891,3022,60129840,60129971,1.20e-27,134
NM_001001412.4,CP068259.2,82.143,140,23,2,2890,3028,2965975,2966113,4.18e-27,133
NM_001001412.4,CP068259.2,83.459,133,16,3,2902,3028,3221817,3221949,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2891,3007,4518338,4518221,4.18e-27,133
NM_001001412.4,CP068259.2,85.039,127,16,3,2902,3026,4566796,4566671,4.18e-27,133
NM_001001412.4,CP068259.2,82.963,135,21,2,2889,3022,4757483,4757616,4.18e-27,133
NM_001001412.4,CP068259.2,84.252,127,17,2,2892,3015,8548624,8548498,4.18e-27,133
NM_001001412.4,CP068259.2,82.963,135,21,2,2892,3024,8686394,8686260,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2889,3005,10130823,10130706,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2903,3019,10598012,10597895,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2893,3009,10971442,10971559,4.18e-27,133
NM_001001412.4,CP068259.2,83.594,128,20,1,2892,3018,15942628,15942501,4.18e-27,133
NM_001001412.4,CP068259.2,83.846,130,19,2,2892,3019,16890664,16890535,4.18e-27,133
NM_001001412.4,CP068259.2,83.212,137,20,3,2892,3026,17059695,17059560,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2891,3007,37475189,37475306,4.18e-27,133
NM_001001412.4,CP068259.2,82.482,137,21,2,2892,3027,42036369,42036235,4.18e-27,133
NM_001001412.4,CP068259.2,87.963,108,12,1,2892,2998,42337650,42337543,4.18e-27,133
NM_001001412.4,CP068259.2,82.963,135,21,2,2892,3024,43116558,43116424,4.18e-27,133
NM_001001412.4,CP068259.2,82.143,140,23,2,2892,3030,44828308,44828446,4.18e-27,133
NM_001001412.4,CP068259.2,85.593,118,16,1,2891,3007,47768193,47768076,4.18e-27,133
NM_001001412.4,CP068259.2,88.182,110,11,2,2891,2998,47914950,47914841,4.18e-27,133
NM_001001412.4,CP068259.2,89.320,103,10,1,2897,2998,47934196,47934094,4.18e-27,133
NM_001001412.4,CP068259.2,83.594,128,20,1,2902,3028,49531736,49531609,4.18e-27,133
NM_001001412.4,CP068259.2,84.298,121,19,0,2892,3012,50275048,50274928,4.18e-27,133
NM_001001412.4,CP068259.2,89.320,103,10,1,2906,3007,50563519,50563417,4.18e-27,133
NM_001001412.4,CP068259.2,85.345,116,17,0,2892,3007,53294447,53294562,4.18e-27,133
NM_001001412.4,CP068259.2,87.963,108,12,1,2892,2998,56863169,56863276,4.18e-27,133
NM_001001412.4,CP068259.2,87.273,110,13,1,2890,2998,548808,548917,4.18e-27,132
NM_001001412.4,CP068259.2,86.325,117,14,2,2892,3007,1505831,1505946,4.18e-27,132
NM_001001412.4,CP068259.2,79.290,169,27,5,2903,3065,4623086,4622920,4.18e-27,132
NM_001001412.4,CP068259.2,81.290,155,23,5,2879,3029,5691555,5691707,4.18e-27,132
NM_001001412.4,CP068259.2,82.014,139,22,2,2892,3029,6638831,6638695,4.18e-27,132
NM_001001412.4,CP068259.2,82.014,139,22,2,2892,3029,7418230,7418366,4.18e-27,132
NM_001001412.4,CP068259.2,90.000,100,9,1,2892,2990,10741756,10741855,4.18e-27,132
NM_001001412.4,CP068259.2,82.836,134,20,2,2897,3029,13848386,13848255,4.18e-27,132
NM_001001412.4,CP068259.2,84.000,125,19,1,2902,3025,14614585,14614461,4.18e-27,132
NM_001001412.4,CP068259.2,82.517,143,20,4,2892,3031,18150461,18150601,4.18e-27,132
NM_001001412.4,CP068259.2,82.270,141,21,3,2892,3031,18176147,18176010,4.18e-27,132
NM_001001412.4,CP068259.2,80.690,145,27,1,2903,3046,18540645,18540501,4.18e-27,132
NM_001001412.4,CP068259.2,86.087,115,15,1,2894,3007,18626996,18627110,4.18e-27,132
NM_001001412.4,CP068259.2,86.087,115,15,1,2893,3006,18775607,18775493,4.18e-27,132
NM_001001412.4,CP068259.2,83.088,136,19,3,2889,3022,35772481,35772348,4.18e-27,132
NM_001001412.4,CP068259.2,85.000,120,17,1,2889,3007,36614876,36614995,4.18e-27,132
NM_001001412.4,CP068259.2,82.482,137,22,2,2897,3031,40855924,40855788,4.18e-27,132
NM_001001412.4,CP068259.2,82.014,139,22,2,2893,3028,41522289,41522427,4.18e-27,132
NM_001001412.4,CP068259.2,88.571,105,11,1,2903,3006,42995804,42995700,4.18e-27,132
NM_001001412.4,CP068259.2,88.571,105,11,1,2904,3007,44984067,44984171,4.18e-27,132
NM_001001412.4,CP068259.2,88.785,107,10,2,2903,3007,46585411,46585517,4.18e-27,132
NM_001001412.4,CP068259.2,87.273,110,13,1,2892,3000,49244411,49244520,4.18e-27,132
NM_001001412.4,CP068259.2,86.087,115,15,1,2892,3005,49671412,49671298,4.18e-27,132
NM_001001412.4,CP068259.2,82.836,134,20,2,2895,3025,50466369,50466236,4.18e-27,132
NM_001001412.4,CP068259.2,86.087,115,15,1,2892,3005,52328909,52328795,4.18e-27,132
NM_001001412.4,CP068259.2,85.000,120,17,1,2897,3015,53549996,53549877,4.18e-27,132
NM_001001412.4,CP068259.2,87.500,112,12,2,2903,3012,53705979,53705868,4.18e-27,132
NM_001001412.4,CP068259.2,84.000,125,19,1,2892,3015,53770932,53770808,4.18e-27,132
NM_001001412.4,CP068259.2,85.000,120,17,1,2889,3007,54014794,54014675,4.18e-27,132
NM_001001412.4,CP068259.2,82.734,139,21,3,2903,3040,54060500,54060636,4.18e-27,132
NM_001001412.4,CP068259.2,86.087,115,15,1,2894,3007,57031838,57031724,4.18e-27,132
NM_001001412.4,CP068259.2,85.000,120,17,1,2889,3007,57079981,57079862,4.18e-27,132
NM_001001412.4,CP068259.2,85.366,123,13,3,2902,3019,58277147,58277025,4.18e-27,132
NM_001001412.4,CP068259.2,79.618,157,30,2,2879,3034,61442695,61442850,4.18e-27,132
NM_001001412.4,CP068259.2,80.822,146,25,2,2892,3034,27936,28081,1.46e-26,132
NM_001001412.4,CP068259.2,82.353,136,21,2,2889,3021,3062870,3062735,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,3424889,3425005,1.46e-26,132
NM_001001412.4,CP068259.2,83.465,127,20,1,2897,3022,3601086,3601212,1.46e-26,132
NM_001001412.4,CP068259.2,86.607,112,14,1,2897,3007,4175962,4176073,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,4823563,4823447,1.46e-26,132
NM_001001412.4,CP068259.2,80.822,146,25,2,2904,3046,5563064,5562919,1.46e-26,132
NM_001001412.4,CP068259.2,86.607,112,14,1,2897,3007,7482163,7482052,1.46e-26,132
NM_001001412.4,CP068259.2,85.827,127,12,5,2902,3025,7654341,7654464,1.46e-26,132
NM_001001412.4,CP068259.2,86.842,114,13,2,2896,3007,8430214,8430327,1.46e-26,132
NM_001001412.4,CP068259.2,83.465,127,20,1,2893,3018,8570918,8571044,1.46e-26,132
NM_001001412.4,CP068259.2,87.850,107,12,1,2902,3007,10054705,10054811,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,10114745,10114861,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,10329331,10329215,1.46e-26,132
NM_001001412.4,CP068259.2,84.426,122,18,1,2892,3012,11640156,11640277,1.46e-26,132
NM_001001412.4,CP068259.2,80.690,145,23,2,2890,3033,13329246,13329106,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,13540847,13540963,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,15469886,15469770,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,15628484,15628600,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,16388605,16388489,1.46e-26,132
NM_001001412.4,CP068259.2,87.850,107,12,1,2903,3008,16465641,16465747,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,16544471,16544587,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,18952188,18952072,1.46e-26,132
NM_001001412.4,CP068259.2,82.836,134,21,2,2891,3023,19110721,19110853,1.46e-26,132
NM_001001412.4,CP068259.2,81.818,143,22,3,2903,3041,19655302,19655160,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,35974122,35974238,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,38147985,38148101,1.46e-26,132
NM_001001412.4,CP068259.2,81.818,143,22,3,2881,3019,39273500,39273642,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2906,3021,39367217,39367101,1.46e-26,132
NM_001001412.4,CP068259.2,83.459,133,18,3,2902,3032,41131455,41131585,1.46e-26,132
NM_001001412.4,CP068259.2,87.850,107,12,1,2893,2998,42129409,42129303,1.46e-26,132
NM_001001412.4,CP068259.2,83.465,127,20,1,2882,3007,43017339,43017213,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,46470935,46471051,1.46e-26,132
NM_001001412.4,CP068259.2,84.211,133,17,4,2892,3022,46810912,46811042,1.46e-26,132
NM_001001412.4,CP068259.2,82.353,136,21,2,2891,3025,47595997,47596130,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,47661601,47661717,1.46e-26,132
NM_001001412.4,CP068259.2,86.607,112,14,1,2897,3007,47996158,47996269,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,48483617,48483501,1.46e-26,132
NM_001001412.4,CP068259.2,85.714,119,15,2,2903,3020,48552080,48552197,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,49394594,49394478,1.46e-26,132
NM_001001412.4,CP068259.2,89.216,102,10,1,2890,2990,49561570,49561671,1.46e-26,132
NM_001001412.4,CP068259.2,84.426,122,18,1,2887,3007,49583609,49583730,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,50358499,50358383,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,50459726,50459610,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,51005764,51005880,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,52939255,52939371,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,54121487,54121603,1.46e-26,132
NM_001001412.4,CP068259.2,79.245,159,31,2,2890,3047,56260717,56260874,1.46e-26,132
NM_001001412.4,CP068259.2,85.470,117,16,1,2892,3007,56996804,56996688,1.46e-26,132
NM_001001412.4,CP068259.2,87.850,107,12,1,2902,3007,61086679,61086573,1.46e-26,132
NM_001001412.4,CP068259.2,86.207,116,14,2,2889,3003,1656638,1656752,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,3158610,3158492,1.46e-26,131
NM_001001412.4,CP068259.2,85.965,114,15,1,2886,2998,5217361,5217248,1.46e-26,131
NM_001001412.4,CP068259.2,86.441,118,13,3,2892,3007,5855979,5856095,1.46e-26,131
NM_001001412.4,CP068259.2,86.207,116,14,2,2894,3007,8188381,8188496,1.46e-26,131
NM_001001412.4,CP068259.2,78.882,161,32,2,2893,3052,8543796,8543955,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,9194044,9194162,1.46e-26,131
NM_001001412.4,CP068259.2,82.946,129,21,1,2889,3016,10560393,10560521,1.46e-26,131
NM_001001412.4,CP068259.2,88.462,104,11,1,2903,3005,11186010,11186113,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,13130325,13130207,1.46e-26,131
NM_001001412.4,CP068259.2,82.963,135,19,3,2892,3024,18493132,18493264,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2903,3020,18963530,18963648,1.46e-26,131
NM_001001412.4,CP068259.2,81.884,138,22,2,2892,3028,30905701,30905836,1.46e-26,131
NM_001001412.4,CP068259.2,81.560,141,24,2,2893,3031,32274518,32274658,1.46e-26,131
NM_001001412.4,CP068259.2,82.353,136,22,2,2893,3027,35786734,35786600,1.46e-26,131
NM_001001412.4,CP068259.2,88.679,106,10,2,2902,3006,39460273,39460377,1.46e-26,131
NM_001001412.4,CP068259.2,88.462,104,11,1,2904,3006,43162731,43162834,1.46e-26,131
NM_001001412.4,CP068259.2,85.593,118,14,2,2891,3005,43618492,43618609,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,44194860,44194978,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,49324283,49324401,1.46e-26,131
NM_001001412.4,CP068259.2,84.252,127,15,3,2881,3002,49498119,49498245,1.46e-26,131
NM_001001412.4,CP068259.2,84.127,126,18,2,2894,3018,49907905,49907781,1.46e-26,131
NM_001001412.4,CP068259.2,83.871,124,19,1,2903,3025,53232357,53232234,1.46e-26,131
NM_001001412.4,CP068259.2,81.884,138,17,3,2889,3020,53713022,53712887,1.46e-26,131
NM_001001412.4,CP068259.2,86.207,116,14,2,2893,3007,53730264,53730378,1.46e-26,131
NM_001001412.4,CP068259.2,84.874,119,17,1,2890,3007,54436790,54436908,1.46e-26,131
NM_001001412.4,CP068259.2,86.726,113,13,2,2897,3007,1626470,1626358,5.09e-26,130
NM_001001412.4,CP068259.2,83.594,128,19,2,2903,3029,3927246,3927372,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,4650205,4650310,5.09e-26,130
NM_001001412.4,CP068259.2,89.109,101,10,1,2891,2990,4844507,4844407,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,6349617,6349722,5.09e-26,130
NM_001001412.4,CP068259.2,87.037,108,12,1,2902,3007,7294435,7294328,5.09e-26,130
NM_001001412.4,CP068259.2,80.851,141,26,1,2892,3031,7296861,7297001,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,7498547,7498662,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,8018279,8018174,5.09e-26,130
NM_001001412.4,CP068259.2,84.298,121,18,1,2888,3007,8103989,8104109,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,10018605,10018710,5.09e-26,130
NM_001001412.4,CP068259.2,90.625,96,8,1,2904,2998,13429795,13429890,5.09e-26,130
NM_001001412.4,CP068259.2,79.739,153,29,2,2903,3054,14162259,14162410,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,16140977,16141082,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2894,2998,16872372,16872267,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2894,2998,17290375,17290480,5.09e-26,130
NM_001001412.4,CP068259.2,86.486,111,14,1,2892,3001,35060617,35060507,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2892,3006,37752043,37752158,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,37851451,37851336,5.09e-26,130
NM_001001412.4,CP068259.2,86.486,111,14,1,2889,2998,38520568,38520458,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,39013313,39013418,5.09e-26,130
NM_001001412.4,CP068259.2,87.736,106,12,1,2903,3007,41060343,41060238,5.09e-26,130
NM_001001412.4,CP068259.2,80.263,152,26,3,2887,3034,44866617,44866768,5.09e-26,130
NM_001001412.4,CP068259.2,85.000,120,15,2,2889,3007,46455035,46454918,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,46472286,46472171,5.09e-26,130
NM_001001412.4,CP068259.2,85.593,118,15,2,2891,3007,46545585,46545701,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,47529197,47529312,5.09e-26,130
NM_001001412.4,CP068259.2,81.119,143,25,2,2891,3031,47784194,47784052,5.09e-26,130
NM_001001412.4,CP068259.2,89.109,101,10,1,2891,2990,47991642,47991542,5.09e-26,130
NM_001001412.4,CP068259.2,83.721,129,16,3,2882,3009,48057326,48057202,5.09e-26,130
NM_001001412.4,CP068259.2,81.618,136,24,1,2894,3028,48105607,48105742,5.09e-26,130
NM_001001412.4,CP068259.2,85.593,118,15,2,2892,3007,48177382,48177499,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2891,3005,48500676,48500791,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,49528556,49528441,5.09e-26,130
NM_001001412.4,CP068259.2,84.800,125,16,3,2885,3007,50188862,50188739,5.09e-26,130
NM_001001412.4,CP068259.2,83.212,137,19,4,2892,3027,50448090,50447957,5.09e-26,130
NM_001001412.4,CP068259.2,83.200,125,13,2,2902,3020,53229519,53229641,5.09e-26,130
NM_001001412.4,CP068259.2,89.109,101,10,1,2908,3007,54146363,54146263,5.09e-26,130
NM_001001412.4,CP068259.2,85.345,116,16,1,2893,3007,54343602,54343717,5.09e-26,130
NM_001001412.4,CP068259.2,89.109,101,10,1,2893,2992,61140908,61140808,5.09e-26,130
NM_001001412.4,CP068259.2,90.625,96,8,1,2904,2998,61521328,61521233,5.09e-26,130
NM_001001412.4,CP068259.2,82.222,135,22,2,2902,3034,158226,158092,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,1772792,1772909,5.09e-26,129
NM_001001412.4,CP068259.2,78.286,175,31,5,2887,3054,3312885,3312711,5.09e-26,129
NM_001001412.4,CP068259.2,87.037,108,13,1,2892,2998,3366674,3366781,5.09e-26,129
NM_001001412.4,CP068259.2,82.734,139,20,4,2892,3029,5170256,5170391,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,5795280,5795397,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2889,3005,7907555,7907672,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,8324106,8323989,5.09e-26,129
NM_001001412.4,CP068259.2,84.483,116,18,0,2892,3007,8403338,8403223,5.09e-26,129
NM_001001412.4,CP068259.2,83.740,123,19,1,2886,3007,10642762,10642884,5.09e-26,129
NM_001001412.4,CP068259.2,84.000,125,18,2,2895,3018,11334478,11334355,5.09e-26,129
NM_001001412.4,CP068259.2,85.000,120,16,2,2889,3007,17103852,17103734,5.09e-26,129
NM_001001412.4,CP068259.2,85.217,115,15,1,2893,3005,17327190,17327304,5.09e-26,129
NM_001001412.4,CP068259.2,81.429,140,24,2,2891,3029,17523881,17523743,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2892,2993,17749445,17749547,5.09e-26,129
NM_001001412.4,CP068259.2,87.037,108,13,1,2892,2998,19267192,19267299,5.09e-26,129
NM_001001412.4,CP068259.2,86.607,112,12,2,2897,3007,22172495,22172386,5.09e-26,129
NM_001001412.4,CP068259.2,80.690,145,26,2,2903,3046,30553398,30553255,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2889,3005,32734241,32734358,5.09e-26,129
NM_001001412.4,CP068259.2,83.740,123,19,1,2891,3012,33059477,33059599,5.09e-26,129
NM_001001412.4,CP068259.2,85.841,113,15,1,2902,3013,34573578,34573690,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2906,3007,35266462,35266564,5.09e-26,129
NM_001001412.4,CP068259.2,79.866,149,26,2,2887,3031,35763468,35763320,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,36165152,36165269,5.09e-26,129
NM_001001412.4,CP068259.2,81.429,140,24,2,2890,3027,36178568,36178429,5.09e-26,129
NM_001001412.4,CP068259.2,87.273,110,12,2,2891,2998,36432740,36432849,5.09e-26,129
NM_001001412.4,CP068259.2,80.272,147,26,2,2892,3037,36839424,36839280,5.09e-26,129
NM_001001412.4,CP068259.2,81.429,140,24,2,2891,3029,37324814,37324952,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2897,2998,37743073,37743175,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,38429251,38429368,5.09e-26,129
NM_001001412.4,CP068259.2,84.000,125,18,2,2897,3019,38472484,38472360,5.09e-26,129
NM_001001412.4,CP068259.2,82.836,134,19,3,2897,3028,38699791,38699922,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2891,2992,40973376,40973478,5.09e-26,129
NM_001001412.4,CP068259.2,87.037,108,13,1,2892,2998,41018027,41017920,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,43285046,43284929,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,43579615,43579732,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,44937601,44937484,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,44961156,44961039,5.09e-26,129
NM_001001412.4,CP068259.2,80.420,143,27,1,2892,3033,46323159,46323017,5.09e-26,129
NM_001001412.4,CP068259.2,82.482,137,21,3,2891,3025,47356683,47356818,5.09e-26,129
NM_001001412.4,CP068259.2,80.921,152,21,5,2904,3053,47650256,47650401,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2892,2993,48576625,48576727,5.09e-26,129
NM_001001412.4,CP068259.2,84.000,125,18,2,2903,3026,52433370,52433493,5.09e-26,129
NM_001001412.4,CP068259.2,88.350,103,11,1,2889,2990,52964491,52964389,5.09e-26,129
NM_001001412.4,CP068259.2,82.090,134,20,2,2902,3031,53273711,53273844,5.09e-26,129
NM_001001412.4,CP068259.2,84.483,116,18,0,2892,3007,54564612,54564727,5.09e-26,129
NM_001001412.4,CP068259.2,88.571,105,10,2,2890,2992,56921156,56921052,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,57067475,57067592,5.09e-26,129
NM_001001412.4,CP068259.2,84.746,118,17,1,2891,3007,58287008,58287125,5.09e-26,129
NM_001001412.4,CP068259.2,89.796,98,9,1,2905,3001,60216804,60216901,5.09e-26,129
NM_001001412.4,CP068259.2,81.481,135,24,1,2892,3025,779364,779230,1.78e-25,128
NM_001001412.4,CP068259.2,85.470,117,15,2,2892,3007,858965,858850,1.78e-25,128
NM_001001412.4,CP068259.2,82.270,141,21,4,2891,3029,2344289,2344151,1.78e-25,128
NM_001001412.4,CP068259.2,85.217,115,16,1,2892,3005,2553255,2553141,1.78e-25,128
NM_001001412.4,CP068259.2,84.426,122,17,2,2902,3022,3234267,3234147,1.78e-25,128
NM_001001412.4,CP068259.2,84.167,120,18,1,2889,3007,3512109,3512228,1.78e-25,128
NM_001001412.4,CP068259.2,84.167,120,18,1,2889,3007,3899939,3899820,1.78e-25,128
NM_001001412.4,CP068259.2,85.217,115,16,1,2894,3007,4510637,4510751,1.78e-25,128
NM_001001412.4,CP068259.2,83.200,125,20,1,2889,3012,5788517,5788641,1.78e-25,128
